time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-04T14:08:05.660Z,35.8871667,-117.6958333,4.24,1.14,ml,19,74,0.07095,0.14,ci,ci39042096,2019-09-04T14:11:42.864Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.54,0.181,15,automatic,ci,ci
2019-09-04T14:07:02.330Z,35.7381667,-117.5716667,8.58,1.3,ml,23,53,0.08021,0.16,ci,ci39042088,2019-09-04T14:10:47.490Z,"16km WSW of Searles Valley, CA",earthquake,0.25,0.79,0.191,17,automatic,ci,ci
2019-09-04T13:42:42.930Z,38.8006668,-122.8183365,2.48,1.12,md,19,63,0.01178,0.03,nc,nc73265060,2019-09-04T16:04:03.077Z,"6km WNW of The Geysers, CA",earthquake,0.26,0.43,0.11,6,automatic,nc,nc
2019-09-04T13:34:32.560Z,35.88,-117.6961667,8.1,0.8,ml,15,74,0.07728,0.08,ci,ci39042016,2019-09-04T13:38:03.299Z,"20km ESE of Little Lake, CA",earthquake,0.17,0.56,0.182,12,automatic,ci,ci
2019-09-04T13:25:47.910Z,35.6806667,-117.5268333,8.27,1.62,ml,31,96,0.06788,0.14,ci,ci39042000,2019-09-04T13:36:21.680Z,"15km SW of Searles Valley, CA",earthquake,0.25,0.55,0.111,26,automatic,ci,ci
2019-09-04T13:09:02.250Z,35.6058333,-117.4833333,5.12,1.07,ml,23,56,0.009822,0.15,ci,ci39041968,2019-09-04T13:12:50.285Z,"18km E of Ridgecrest, CA",earthquake,0.24,0.28,0.14,15,automatic,ci,ci
2019-09-04T13:07:58.640Z,40.418,-121.5613333,4.93,1.06,md,8,136,0.06703,0.07,nc,nc73265050,2019-09-04T17:50:02.985Z,"7km N of Mineral, CA",earthquake,0.45,1.51,0.118,6,reviewed,nc,nc
2019-09-04T13:03:18.090Z,35.8631667,-117.6901667,8.35,1.25,ml,26,78,0.08158,0.11,ci,ci39041960,2019-09-04T13:07:03.462Z,"21km ESE of Little Lake, CA",earthquake,0.18,0.51,0.223,21,automatic,ci,ci
2019-09-04T13:00:28.380Z,35.8608333,-117.6903333,7.4,0.73,ml,13,77,0.07994,0.16,ci,ci39041952,2019-09-04T13:04:09.089Z,"21km ESE of Little Lake, CA",earthquake,0.32,0.97,0.113,8,automatic,ci,ci
2019-09-04T12:55:00.350Z,35.7086667,-117.577,1.27,1.27,ml,26,57,0.08668,0.16,ci,ci39041944,2019-09-04T12:58:43.804Z,"13km NE of Ridgecrest, CA",earthquake,0.19,0.33,0.124,18,automatic,ci,ci
2019-09-04T12:54:19.430Z,33.7638333,-117.5326667,5.93,1.06,ml,18,83,0.07095,0.18,ci,ci39041936,2019-09-04T13:48:49.955Z,"12km SSE of Corona, CA",earthquake,0.37,0.81,0.229,24,reviewed,ci,ci
2019-09-04T12:53:28.000Z,35.6483333,-117.5526667,9.41,1.31,ml,26,73,0.02946,0.19,ci,ci39041928,2019-09-04T12:57:02.044Z,"12km ENE of Ridgecrest, CA",earthquake,0.28,0.57,0.162,21,automatic,ci,ci
2019-09-04T12:51:40.280Z,35.7638333,-117.577,6.85,0.81,ml,12,132,0.05441,0.21,ci,ci39041912,2019-09-04T12:55:21.656Z,"16km W of Searles Valley, CA",earthquake,0.56,1.09,0.153,10,automatic,ci,ci
2019-09-04T12:46:49.200Z,33.8943333,-116.9028333,9.67,0.67,ml,24,96,0.07007,0.21,ci,ci39041896,2019-09-04T13:49:03.956Z,"4km SW of Banning, CA",earthquake,0.36,0.98,0.198,17,reviewed,ci,ci
2019-09-04T12:38:11.420Z,39.9734993,-120.6104965,-0.38,2.37,md,10,143,,0.08,nc,nc73265045,2019-09-04T17:46:10.315Z,"14km ENE of Greenhorn, CA",earthquake,0.75,10.12,0.07,8,automatic,nc,nc
2019-09-04T12:37:42.840Z,38.8348351,-122.7919998,1.87,0.56,md,10,71,0.003796,0.01,nc,nc73265035,2019-09-04T12:52:04.041Z,"6km WNW of Cobb, CA",earthquake,0.53,0.37,,1,automatic,nc,nc
2019-09-04T12:37:13.000Z,35.669,-117.5136667,4.65,2.56,ml,40,38,0.06507,0.14,ci,ci39041872,2019-09-04T13:39:35.295Z,"15km SW of Searles Valley, CA",earthquake,0.18,0.43,0.137,25,automatic,ci,ci
2019-09-04T12:33:31.410Z,35.7338333,-117.558,6.61,0.91,ml,16,114,0.08782,0.17,ci,ci39041856,2019-09-04T12:37:14.934Z,"14km WSW of Searles Valley, CA",earthquake,0.35,1.02,0.163,12,automatic,ci,ci
2019-09-04T12:31:54.030Z,33.7103333,-116.8216667,1.18,1.09,ml,44,27,0.08304,0.23,ci,ci39041848,2019-09-04T13:49:04.955Z,"8km ESE of Valle Vista, CA",earthquake,0.22,0.36,0.174,25,reviewed,ci,ci
2019-09-04T12:27:35.980Z,35.3836667,-117.8385,0.95,0.51,ml,12,116,0.1161,0.14,ci,ci39041840,2019-09-04T13:49:19.498Z,"18km W of Johannesburg, CA",earthquake,0.37,0.78,0.185,4,reviewed,ci,ci
2019-09-04T12:24:06.060Z,35.8861667,-117.729,2.52,1.77,ml,33,34,0.08275,0.16,ci,ci39041832,2019-09-04T12:27:51.654Z,"17km ESE of Little Lake, CA",earthquake,0.18,0.34,0.213,25,automatic,ci,ci
2019-09-04T12:17:37.980Z,35.6736667,-117.416,8.81,1.25,ml,28,72,0.01058,0.16,ci,ci39041816,2019-09-04T12:21:18.817Z,"10km S of Searles Valley, CA",earthquake,0.28,0.58,0.139,15,automatic,ci,ci
2019-09-04T12:16:34.140Z,38.097332,-122.2030029,6.08,1.56,md,9,128,0.04869,0.13,nc,nc73265025,2019-09-04T14:37:02.476Z,"3km ESE of Vallejo, CA",earthquake,0.53,0.73,0.02,6,automatic,nc,nc
2019-09-04T12:14:29.910Z,33.4503333,-116.5751667,12.98,0.54,ml,28,77,0.04968,0.15,ci,ci39041800,2019-09-04T17:05:13.466Z,"15km SE of Anza, CA",earthquake,0.23,0.43,0.244,17,reviewed,ci,ci
2019-09-04T12:02:20.030Z,35.9071667,-117.6956667,2.52,0.62,ml,10,92,0.0548,0.09,ci,ci39041784,2019-09-04T12:05:57.099Z,"19km E of Little Lake, CA",earthquake,0.25,0.31,0.126,6,automatic,ci,ci
2019-09-04T11:58:08.660Z,35.6535,-117.4226667,12.37,0.75,ml,11,146,0.1233,0.3,ci,ci39041776,2019-09-04T12:01:54.808Z,"13km S of Searles Valley, CA",earthquake,1.04,2.13,0.182,9,automatic,ci,ci
2019-09-04T11:57:33.650Z,38.821167,-122.8303299,1.53,0.83,md,13,70,0.004155,0.04,nc,nc73265020,2019-09-04T14:09:04.325Z,"8km NW of The Geysers, CA",earthquake,0.28,0.59,0.1,2,automatic,nc,nc
2019-09-04T11:55:08.660Z,46.8776667,-112.9866667,11.48,1.49,ml,17,83,0.186,0.2,mb,mb80359579,2019-09-04T14:02:56.870Z,"24km WSW of Lincoln, Montana",earthquake,0.63,0.88,0.211,4,reviewed,mb,mb
2019-09-04T11:51:40.280Z,35.6745,-117.4851667,6.77,0.81,ml,18,119,0.05093,0.15,ci,ci39041768,2019-09-04T11:55:21.204Z,"13km SW of Searles Valley, CA",earthquake,0.33,0.61,0.162,8,automatic,ci,ci
2019-09-04T11:50:30.270Z,35.6433333,-117.4663333,6.32,0.64,ml,17,77,0.04098,0.17,ci,ci39041760,2019-09-04T11:54:13.655Z,"15km SSW of Searles Valley, CA",earthquake,0.35,0.59,0.221,6,automatic,ci,ci
2019-09-04T11:45:57.960Z,34.9781667,-119.1211667,13.93,1.05,ml,12,104,0.1664,0.18,ci,ci39041736,2019-09-04T11:49:45.490Z,"15km N of Pine Mountain Club, CA",earthquake,0.69,1.32,0.187,11,automatic,ci,ci
2019-09-04T11:42:22.430Z,35.8641667,-117.7003333,9.15,0.99,ml,19,72,0.07635,0.1,ci,ci39041728,2019-09-04T11:46:06.607Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.54,0.19,13,automatic,ci,ci
2019-09-04T11:38:38.250Z,34.9803333,-116.9336667,6.17,1.32,ml,18,57,0.1169,0.15,ci,ci39041720,2019-09-04T13:49:53.502Z,"12km NE of Barstow, CA",earthquake,0.26,1,0.149,18,reviewed,ci,ci
2019-09-04T11:32:02.850Z,36.0433333,-117.8576667,1.98,0.56,ml,9,131,0.04434,0.1,ci,ci39041712,2019-09-04T11:35:42.550Z,"8km E of Coso Junction, CA",earthquake,0.29,0.35,0.223,6,automatic,ci,ci
2019-09-04T11:29:31.511Z,38.3347,-118.9377,0,0.6,ml,3,189.9,0.35,0.0824,nn,nn00702501,2019-09-05T00:48:24.701Z,"27km ENE of Bridgeport, California",earthquake,,0,0.03,2,reviewed,nn,nn
2019-09-04T11:20:42.160Z,35.695,-117.5475,6.96,0.53,ml,13,126,0.0749,0.17,ci,ci39041696,2019-09-04T11:24:18.934Z,"14km NE of Ridgecrest, CA",earthquake,0.53,1.06,0.072,5,automatic,ci,ci
2019-09-04T11:19:31.350Z,35.5741667,-117.3555,2.74,1.54,ml,30,64,0.04966,0.2,ci,ci39041688,2019-09-04T11:30:37.400Z,"21km S of Trona, CA",earthquake,0.28,0.35,0.146,24,automatic,ci,ci
2019-09-04T11:18:43.000Z,35.8926667,-117.737,8.88,0.59,ml,10,61,0.08657,0.03,ci,ci39041680,2019-09-04T11:22:16.447Z,"16km ESE of Little Lake, CA",earthquake,0.14,0.53,0.145,4,automatic,ci,ci
2019-09-04T11:18:04.820Z,36.1231667,-117.8165,2.14,1.16,ml,19,84,0.03155,0.13,ci,ci39041672,2019-09-04T11:21:37.382Z,"15km NE of Coso Junction, CA",earthquake,0.22,0.28,0.199,19,automatic,ci,ci
2019-09-04T10:55:58.420Z,35.7185,-117.5233333,5.21,0.94,ml,21,139,0.09704,0.18,ci,ci39041656,2019-09-04T10:59:28.239Z,"12km WSW of Searles Valley, CA",earthquake,0.31,0.64,0.072,12,automatic,ci,ci
2019-09-04T10:54:28.060Z,35.3718333,-118.4853333,2.31,0.93,ml,12,77,0.09613,0.14,ci,ci39041648,2019-09-04T13:49:54.502Z,"24km S of Bodfish, CA",earthquake,0.33,0.48,0.158,11,reviewed,ci,ci
2019-09-04T10:51:01.400Z,38.8186684,-122.791832,3.54,0.69,md,13,58,0.01102,0.03,nc,nc73265010,2019-09-04T11:39:05.672Z,"6km NNW of The Geysers, CA",earthquake,0.33,0.79,0.49,4,automatic,nc,nc
2019-09-04T10:50:42.620Z,40.4196667,-121.5658333,6.28,0.55,md,7,135,0.06346,0.05,nc,nc73265015,2019-09-04T17:38:02.817Z,"7km N of Mineral, CA",earthquake,0.49,1.7,0.067,6,reviewed,nc,nc
2019-09-04T10:46:49.610Z,34.3303333,-118.4626667,11,1.05,ml,27,42,0.03264,0.15,ci,ci39041640,2019-09-04T18:46:12.630Z,"6km NNW of Pacoima, CA",earthquake,0.22,0.51,0.117,15,reviewed,ci,ci
2019-09-04T10:45:19.310Z,38.8208351,-122.7958298,3.1,0.55,md,11,73,0.01142,0.03,nc,nc73265005,2019-09-04T11:29:03.613Z,"6km NW of The Geysers, CA",earthquake,0.42,0.77,0.04,3,automatic,nc,nc
2019-09-04T10:44:16.150Z,35.9296667,-117.6765,2.26,0.81,ml,12,86,0.02793,0.16,ci,ci39041632,2019-09-04T10:48:00.008Z,"21km E of Little Lake, CA",earthquake,0.35,0.34,0.136,10,automatic,ci,ci
2019-09-04T10:42:12.130Z,35.6446667,-117.5523333,1.73,2.11,ml,35,48,0.02639,0.25,ci,ci39041624,2019-09-04T10:53:23.390Z,"12km ENE of Ridgecrest, CA",earthquake,0.27,0.45,0.127,26,automatic,ci,ci
2019-09-04T10:40:18.260Z,38.8173332,-122.793663,3.32,1.16,md,25,42,0.009439,0.03,nc,nc73264990,2019-09-04T13:01:02.899Z,"6km NW of The Geysers, CA",earthquake,0.23,0.48,0.17,5,automatic,nc,nc
2019-09-04T10:39:15.790Z,33.9861667,-116.6551667,15.41,0.5,ml,17,71,0.05256,0.14,ci,ci39041616,2019-09-04T13:50:22.999Z,"10km SW of Morongo Valley, CA",earthquake,0.39,0.72,0.092,7,reviewed,ci,ci
2019-09-04T10:38:56.590Z,36.1043333,-117.8736667,1.74,1.11,ml,15,185,0.02017,0.14,ci,ci39041608,2019-09-04T10:42:25.626Z,"9km NE of Coso Junction, CA",earthquake,0.39,0.2,0.189,14,automatic,ci,ci
2019-09-04T10:38:35.820Z,40.4213333,-121.5616667,5.72,1.41,md,11,70,0.06449,0.07,nc,nc73264985,2019-09-04T19:25:03.467Z,"7km N of Mineral, CA",earthquake,0.38,1.06,0.128,10,reviewed,nc,nc
2019-09-04T10:35:25.630Z,35.913,-117.729,3.58,1.34,ml,27,54,0.07269,0.15,ci,ci39041600,2019-09-04T10:46:18.290Z,"16km E of Little Lake, CA",earthquake,0.19,0.63,0.155,20,automatic,ci,ci
2019-09-04T10:26:59.270Z,33.429,-117.0316667,12.36,1.18,ml,51,33,0.03984,0.21,ci,ci39041592,2019-09-04T10:30:39.066Z,"8km NNE of Pala, CA",earthquake,0.24,0.63,0.181,28,automatic,ci,ci
2019-09-04T10:26:32.670Z,35.6063333,-117.5543333,7.29,0.75,ml,16,67,0.01976,0.13,ci,ci39041584,2019-09-04T10:30:18.510Z,"11km E of Ridgecrest, CA",earthquake,0.32,0.49,0.157,10,automatic,ci,ci
2019-09-04T10:15:16.920Z,35.5991667,-117.5881667,4.73,0.66,ml,14,60,0.02761,0.2,ci,ci39041576,2019-09-04T10:18:45.040Z,"8km ESE of Ridgecrest, CA",earthquake,0.44,0.66,0.237,7,automatic,ci,ci
2019-09-04T10:14:59.650Z,34.0335,-117.2208333,16.86,0.76,ml,16,69,0.1251,0.13,ci,ci39041568,2019-09-04T10:18:43.542Z,"4km ESE of Loma Linda, CA",earthquake,0.28,0.62,0.171,22,automatic,ci,ci
2019-09-04T10:14:47.124Z,38.6875,-119.8226,7.9,1.2,ml,8,115.66,0.106,0.1481,nn,nn00702498,2019-09-05T00:14:38.023Z,"23km SSW of Gardnerville Ranchos, Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2019-09-04T10:08:29.280Z,36.0951667,-117.8681667,3.53,1.15,ml,17,55,0.02483,0.2,ci,ci39041560,2019-09-04T10:12:01.945Z,"9km NE of Coso Junction, CA",earthquake,0.4,0.58,0.203,18,automatic,ci,ci
2019-09-04T10:06:06.720Z,38.8086662,-122.8013306,3.82,0.83,md,13,70,0.004761,0.02,nc,nc73264975,2019-09-04T11:40:03.677Z,"5km NW of The Geysers, CA",earthquake,0.36,0.79,0.09,4,automatic,nc,nc
2019-09-04T10:01:23.390Z,35.6576667,-117.4898333,4.14,0.59,ml,14,106,0.05438,0.11,ci,ci39041552,2019-09-04T10:04:53.889Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.49,0.181,4,automatic,ci,ci
2019-09-04T09:53:55.860Z,44.7446667,-111.171,12.31,0.58,ml,13,67,0.01898,0.13,uu,uu60338787,2019-09-04T13:10:15.200Z,"10km NNW of West Yellowstone, Montana",earthquake,0.6,1.09,0.462,2,reviewed,uu,uu
2019-09-04T09:43:19.060Z,45.8551667,-111.3543333,6,0.73,ml,5,199,0.311,0.08,mb,mb80359594,2019-09-04T14:46:31.260Z,"1km W of Manhattan, Montana",earthquake,1.02,7.12,0.315,2,reviewed,mb,mb
2019-09-04T09:43:09.090Z,35.9475,-117.6785,3.03,0.91,ml,14,53,0.02282,0.12,ci,ci39041544,2019-09-04T09:46:50.767Z,"21km E of Little Lake, CA",earthquake,0.28,0.51,0.189,12,automatic,ci,ci
2019-09-04T09:25:22.110Z,35.7855,-117.61,11.21,0.65,ml,12,108,0.03184,0.2,ci,ci39041520,2019-09-04T09:28:53.942Z,"19km W of Searles Valley, CA",earthquake,0.62,0.86,0.12,7,automatic,ci,ci
2019-09-04T09:20:25.970Z,35.784,-117.6151667,10.59,1.34,ml,26,57,0.03477,0.16,ci,ci39041512,2019-09-04T09:23:56.638Z,"19km NNE of Ridgecrest, CA",earthquake,0.26,0.48,0.171,19,automatic,ci,ci
2019-09-04T09:13:08.000Z,35.8923333,-117.6938333,9.55,0.94,ml,14,73,0.06572,0.13,ci,ci39041504,2019-09-04T09:16:49.303Z,"20km ESE of Little Lake, CA",earthquake,0.26,0.74,0.194,13,automatic,ci,ci
2019-09-04T09:11:51.560Z,35.6701667,-117.4931667,8.05,0.52,ml,15,113,0.0568,0.18,ci,ci39041496,2019-09-04T09:15:24.295Z,"14km SW of Searles Valley, CA",earthquake,0.44,1,0.081,7,automatic,ci,ci
2019-09-04T09:08:17.860Z,36.0923333,-117.849,1.84,0.94,ml,15,119,0.02564,0.09,ci,ci39041480,2019-09-04T09:12:03.773Z,"10km ENE of Coso Junction, CA",earthquake,0.2,0.18,0.153,13,automatic,ci,ci
2019-09-04T09:05:34.550Z,35.683,-117.5221667,9.68,0.58,ml,15,74,0.07184,0.16,ci,ci37426557,2019-09-04T16:42:31.382Z,"14km SW of Searles Valley, CA",earthquake,0.33,0.61,0.159,6,reviewed,ci,ci
2019-09-04T08:56:10.890Z,35.6826667,-117.551,10.14,1.1,ml,23,55,0.06227,0.16,ci,ci39041456,2019-09-04T08:59:54.705Z,"13km ENE of Ridgecrest, CA",earthquake,0.26,0.59,0.154,13,automatic,ci,ci
2019-09-04T08:55:03.770Z,35.6631667,-117.533,8.36,1.02,ml,16,99,0.05049,0.17,ci,ci39041448,2019-09-04T08:58:50.173Z,"14km ENE of Ridgecrest, CA",earthquake,0.36,0.78,0.223,10,automatic,ci,ci
2019-09-04T08:54:17.130Z,35.74,-117.575,2.47,1.51,ml,27,64,0.07776,0.16,ci,ci39041440,2019-09-04T09:05:04.280Z,"16km W of Searles Valley, CA",earthquake,0.25,0.48,0.125,22,automatic,ci,ci
2019-09-04T08:44:11.066Z,38.3367,-118.9286,7.9,1.5,ml,5,130.16,0.344,0.1223,nn,nn00702502,2019-09-05T00:51:31.142Z,"27km ENE of Bridgeport, California",earthquake,,5.3,0.27,4,reviewed,nn,nn
2019-09-04T08:38:10.160Z,39.7159996,-120.9885025,3.55,2.09,md,6,165,0.2781,0.03,nc,nc73264960,2019-09-04T19:21:49.972Z,"1km W of Little Grass Valley, CA",earthquake,0.87,5.86,0.15,3,automatic,nc,nc
2019-09-04T08:31:09.820Z,33.313,-116.306,10.19,0.59,ml,18,146,0.1033,0.24,ci,ci39041424,2019-09-04T08:34:54.941Z,"9km NE of Borrego Springs, CA",earthquake,0.61,1.14,0.128,14,automatic,ci,ci
2019-09-04T08:28:49.380Z,35.6191667,-117.4413333,5.09,0.84,ml,20,86,0.03676,0.19,ci,ci39041416,2019-09-04T08:32:28.520Z,"17km SSW of Searles Valley, CA",earthquake,0.36,0.45,0.15,8,automatic,ci,ci
2019-09-04T08:19:05.670Z,35.603,-117.3913333,6.75,1.48,ml,28,83,0.06006,0.2,ci,ci39041408,2019-09-04T08:29:52.220Z,"18km S of Trona, CA",earthquake,0.36,0.6,0.192,21,automatic,ci,ci
2019-09-04T08:17:47.870Z,35.5163333,-117.4026667,9.66,0.91,ml,18,121,0.03228,0.17,ci,ci39041400,2019-09-04T13:50:54.505Z,"26km NE of Johannesburg, CA",earthquake,0.41,0.77,0.146,7,reviewed,ci,ci
2019-09-04T08:16:45.280Z,38.8330002,-122.793663,1.9,0.83,md,17,48,0.005991,0.05,nc,nc73264940,2019-09-04T08:46:04.402Z,"6km W of Cobb, CA",earthquake,0.24,0.47,0.23,4,automatic,nc,nc
2019-09-04T08:14:34.990Z,36.3801667,-121.4863333,5.34,0.97,md,12,80,0.02605,0.08,nc,nc73264945,2019-09-04T22:34:03.227Z,"15km SSW of Gonzales, CA",earthquake,0.31,0.32,0.245,10,reviewed,nc,nc
2019-09-04T08:08:14.440Z,39.1360016,-123.5931702,0.17,1.27,md,6,157,,0.06,nc,nc73264935,2019-09-04T10:32:04.062Z,"16km ESE of Navarro Head, CA",earthquake,0.76,8.19,0.1,5,automatic,nc,nc
2019-09-04T08:05:17.990Z,35.8786667,-117.6975,5.01,0.82,ml,10,88,0.07897,0.09,ci,ci39041392,2019-09-04T08:08:53.364Z,"20km ESE of Little Lake, CA",earthquake,0.21,0.48,0.116,11,automatic,ci,ci
2019-09-04T08:00:52.810Z,38.838665,-122.8365021,1.75,0.76,md,10,111,0.0007964,0.01,nc,nc73264925,2019-09-04T10:05:02.892Z,"10km NW of The Geysers, CA",earthquake,0.29,0.49,0.15,4,automatic,nc,nc
2019-09-04T08:00:38.880Z,36.5999985,-121.1156693,6.22,2.12,md,27,117,0.06283,0.09,nc,nc73264920,2019-09-04T09:38:03.734Z,"8km NNE of Pinnacles, CA",earthquake,0.31,0.63,0.15,22,automatic,nc,nc
2019-09-04T07:58:28.570Z,34.0218333,-117.5106667,4.25,0.61,ml,13,70,0.04715,0.14,ci,ci39041384,2019-09-04T08:02:10.001Z,"3km WNW of Glen Avon, CA",earthquake,0.47,0.64,0.152,12,automatic,ci,ci
2019-09-04T07:57:04.300Z,35.652,-117.4448333,6.15,0.68,ml,18,63,0.02163,0.21,ci,ci39041376,2019-09-04T08:00:39.915Z,"13km SSW of Searles Valley, CA",earthquake,0.42,0.87,0.142,8,automatic,ci,ci
2019-09-04T07:51:00.030Z,35.8266667,-117.9016667,9.95,1.24,ml,24,86,0.01592,0.11,ci,ci39041368,2019-09-04T07:54:51.271Z,"12km S of Little Lake, CA",earthquake,0.2,0.56,0.146,17,automatic,ci,ci
2019-09-04T07:48:57.130Z,35.903,-117.747,6.75,0.83,ml,11,66,0.07372,0.19,ci,ci39041360,2019-09-04T07:52:38.237Z,"15km ESE of Little Lake, CA",earthquake,0.4,1.39,0.222,8,automatic,ci,ci
2019-09-04T07:48:17.640Z,38.8364983,-122.8368301,1.84,1.01,md,18,78,0.002336,0.03,nc,nc73264915,2019-09-04T09:23:02.637Z,"10km NW of The Geysers, CA",earthquake,0.23,0.43,0.11,4,automatic,nc,nc
2019-09-04T07:47:05.290Z,35.683,-117.5278333,9.55,1.2,ml,25,58,0.0695,0.15,ci,ci39041344,2019-09-04T07:50:48.226Z,"15km SW of Searles Valley, CA",earthquake,0.24,0.55,0.137,16,automatic,ci,ci
2019-09-04T07:42:48.650Z,35.7063333,-117.5003333,4.04,1.02,ml,20,80,0.07473,0.21,ci,ci39041336,2019-09-04T07:46:31.192Z,"11km SW of Searles Valley, CA",earthquake,0.35,1.03,0.109,12,automatic,ci,ci
2019-09-04T07:36:42.377Z,38.0404,-116.6107,12.6,1,ml,9,154.45,0.483,0.1626,nn,nn00702400,2019-09-04T19:06:11.184Z,"26km SW of Warm Springs, Nevada",earthquake,,1.7,0.14,4,reviewed,nn,nn
2019-09-04T07:31:35.940Z,46.4165,-122.374833333333,12.26,0.56,ml,9,306,,0.13,uw,uw61547946,2019-09-04T17:15:35.050Z,"17km SSW of Morton, Washington",earthquake,0.82,1.34,0.0502349722716329,7,reviewed,uw,uw
2019-09-04T07:31:13.290Z,35.8608333,-117.6971667,1.77,0.94,ml,18,60,0.07582,0.18,ci,ci39041328,2019-09-04T07:34:54.474Z,"21km ESE of Little Lake, CA",earthquake,0.28,0.44,0.095,13,automatic,ci,ci
2019-09-04T07:30:31.540Z,35.3596667,-117.8311667,6.12,1.13,ml,16,94,0.09282,0.22,ci,ci39041320,2019-09-04T07:34:16.114Z,"18km W of Johannesburg, CA",earthquake,0.4,1.34,0.172,18,automatic,ci,ci
2019-09-04T07:20:22.010Z,35.888,-117.6993333,7.47,0.52,ml,11,89,0.07178,0.16,ci,ci39041312,2019-09-04T07:23:57.058Z,"19km ESE of Little Lake, CA",earthquake,0.37,1.28,0.144,5,automatic,ci,ci
2019-09-04T07:10:46.740Z,35.9451667,-117.7138333,2.59,0.54,ml,10,114,0.05156,0.11,ci,ci39041304,2019-09-04T07:14:17.999Z,"17km E of Little Lake, CA",earthquake,0.45,0.52,0.137,7,automatic,ci,ci
2019-09-04T07:07:29.990Z,35.6805,-117.4656667,1.39,1.11,ml,17,79,0.03747,0.21,ci,ci39041296,2019-09-04T07:11:13.298Z,"11km SSW of Searles Valley, CA",earthquake,0.31,0.65,0.094,14,automatic,ci,ci
2019-09-04T07:00:19.540Z,36.0971667,-117.905,4.22,1.04,ml,15,178,0.04543,0.13,ci,ci39041280,2019-09-04T07:03:59.949Z,"7km NE of Coso Junction, CA",earthquake,0.41,0.44,0.123,16,automatic,ci,ci
2019-09-04T06:48:59.460Z,37.5028333,-118.8423333,7.22,0.73,md,16,122,0.1171,0.03,nc,nc73264910,2019-09-04T17:14:02.184Z,"16km WSW of Toms Place, CA",earthquake,0.7,1.91,0.138,16,reviewed,nc,nc
2019-09-04T06:40:10.290Z,35.8971667,-117.6771667,2.72,0.63,ml,9,84,0.0551,0.11,ci,ci39041256,2019-09-04T06:43:46.980Z,"21km ESE of Little Lake, CA",earthquake,0.33,0.48,0.097,8,automatic,ci,ci
2019-09-04T06:38:19.550Z,35.7171667,-117.5445,7.03,1.22,ml,25,129,0.09701,0.14,ci,ci39041248,2019-09-04T06:42:00.820Z,"14km WSW of Searles Valley, CA",earthquake,0.26,0.59,0.149,16,automatic,ci,ci
2019-09-04T06:37:57.550Z,35.625,-117.5976667,6.72,0.92,ml,15,86,0.02345,0.17,ci,ci39041240,2019-09-04T06:41:44.263Z,"7km E of Ridgecrest, CA",earthquake,0.32,0.62,0.164,13,automatic,ci,ci
2019-09-04T06:30:15.710Z,33.317,-116.3943333,8.33,0.95,ml,29,73,0.05229,0.24,ci,ci39041232,2019-09-04T06:33:57.228Z,"7km NNW of Borrego Springs, CA",earthquake,0.43,0.82,0.162,25,automatic,ci,ci
2019-09-04T06:24:13.110Z,35.4103333,-117.3715,1.53,2.48,ml,43,57,0.0922,0.17,ci,ci39041224,2019-09-04T15:53:30.662Z,"24km E of Johannesburg, CA",earthquake,0.16,0.37,0.193,85,reviewed,ci,ci
2019-09-04T06:21:55.640Z,35.6816667,-117.5365,4.88,0.77,ml,12,119,0.06515,0.15,ci,ci39041216,2019-09-04T06:25:36.419Z,"14km ENE of Ridgecrest, CA",earthquake,0.33,0.56,0.107,9,automatic,ci,ci
2019-09-04T06:21:33.290Z,35.6445,-117.4911667,3.61,0.8,ml,14,86,0.0448,0.11,ci,ci39041208,2019-09-04T06:25:20.848Z,"16km SSW of Searles Valley, CA",earthquake,0.28,0.79,0.104,8,automatic,ci,ci
2019-09-04T06:19:26.410Z,36.4925003,-121.0656662,7.07,1.85,md,13,98,0.03766,0.08,nc,nc73264895,2019-09-04T08:40:03.366Z,"8km ESE of Pinnacles, CA",earthquake,0.35,1.01,0.21,12,automatic,nc,nc
2019-09-04T06:12:33.700Z,34.3666667,-116.4711667,9.7,1.63,ml,56,53,0.1049,0.14,ci,ci39041200,2019-09-04T21:01:57.800Z,"28km N of Yucca Valley, CA",earthquake,0.12,0.31,0.139,54,reviewed,ci,ci
2019-09-04T05:53:39.160Z,35.6261667,-117.4748333,5.21,1.11,ml,22,61,0.03022,0.18,ci,ci39041184,2019-09-04T05:57:24.969Z,"17km SSW of Searles Valley, CA",earthquake,0.29,0.42,0.142,15,automatic,ci,ci
2019-09-04T05:45:39.780Z,35.6481667,-117.4655,5.8,0.74,ml,15,84,0.03802,0.15,ci,ci39041176,2019-09-04T05:49:23.906Z,"14km SSW of Searles Valley, CA",earthquake,0.34,0.69,0.144,8,automatic,ci,ci
2019-09-04T05:38:16.970Z,38.8111649,-122.8221664,2.26,1,md,20,52,0.005939,0.03,nc,nc73264885,2019-09-04T06:05:02.401Z,"7km WNW of The Geysers, CA",earthquake,0.22,0.44,0.08,4,automatic,nc,nc
